link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/apN7NLW,Funny,2021-08-09 00:00:00.000000,So wholesome friendshi... hold up,4200,200,138
https://9gag.com/gag/abVonQr,Funny,2021-08-06 00:00:00.000000,They are everywhere,6,15,6
https://9gag.com/gag/a8EvyxZ,Funny,2021-07-25 00:00:00.000000,LeBron sucks honey,112,38,33
https://9gag.com/gag/amPKZvy,Funny,2021-07-22 00:00:00.000000,Come with me to spend our holidays in Nigeria,15,15,86
https://9gag.com/gag/aAbq2QZ,WTF,2021-07-21 00:00:00.000000,Yes.,49,16,23
https://9gag.com/gag/aGp61M5,Funny,2021-07-18 00:00:00.000000,Yellow deheheheheh,106,15,4
https://9gag.com/gag/a1rqZzG,Girl,2021-07-10 00:00:00.000000,Monica Bellucci and her daughter Deva Cassel,103,10,1
https://9gag.com/gag/a27G0g9,Wholesome,2021-06-30 00:00:00.000000,China is the best,33,31,8
https://9gag.com/gag/aO3R1ND,Funny,2021-06-17 00:00:00.000000,LeGaL wEEd iS gOoD to FiGhT CrImInALs,29,11,21
https://9gag.com/gag/av5dPOZ,Funny,2021-06-13 00:00:00.000000,It goes straight on fun,86,29,11
https://9gag.com/gag/azMZN4p,Funny,2021-06-12 00:00:00.000000,Twitter for 9gag,371,36,19
https://9gag.com/gag/a07EGjX,Funny,2021-06-11 00:00:00.000000,And it fart too,304,43,13
https://9gag.com/gag/a07EKKO,Funny,2021-06-07 00:00:00.000000,Teach me Master,0,0,0
https://9gag.com/gag/aLpXB6v,WTF,2021-06-06 00:00:00.000000,It gave me diabethes,388,115,44
https://9gag.com/gag/anQEwK0,Funny,2021-06-04 00:00:00.000000,Do your best 9gag,1,8,1
https://9gag.com/gag/ad8eNd9,Funny,2021-05-30 00:00:00.000000,Teenytiny aninclusive f**k you Lara,183,29,17
https://9gag.com/gag/azMRbOZ,Funny,2021-05-30 00:00:00.000000,A legend,907,44,14
https://9gag.com/gag/a9E81X1,Funny,2021-05-19 00:00:00.000000,Cinderella remake 2021 - This sheit is no joke,55,25,37
https://9gag.com/gag/a1r0jq6,Funny,2021-05-16 00:00:00.000000,....eltit tsoP,200,34,17
https://9gag.com/gag/a070nqB,Funny,2021-05-14 00:00:00.000000,Imma llama,48,49,6
https://9gag.com/gag/ayM63W8,Funny,2021-05-14 00:00:00.000000,They exist,10000,249,97
https://9gag.com/gag/aGpBZxw,Funny,2021-05-13 00:00:00.000000,Imma doctor,37,1,1
https://9gag.com/gag/aEpVKen,WTF,2021-05-10 00:00:00.000000,When I'm sad I cut myself.... another slice of cake.,72,23,74
https://9gag.com/gag/aEpVEOO,Funny,2021-05-09 00:00:00.000000,That's a big doh,394,125,13
https://9gag.com/gag/azMPGLB,Funny,2021-05-08 00:00:00.000000,Title is not needed,3400,133,103
https://9gag.com/gag/amPG734,Funny,2021-05-06 00:00:00.000000,Bradley Mega-Gay-Ton,26,10,8
https://9gag.com/gag/a9E6wVW,Funny,2021-05-04 00:00:00.000000,I'm so sorry,2000,190,134
https://9gag.com/gag/ayM3nWM,Funny,2021-04-29 00:00:00.000000,Save Will plis,37,9,11
https://9gag.com/gag/anQOgN5,WTF,2021-04-24 00:00:00.000000,Comment section must go on fire,0,0,0
https://9gag.com/gag/aoMy3xA,Awesome,2021-04-19 00:00:00.000000,"Janusz Orzechowski, Batman y las Ninfas.",494,44,25
https://9gag.com/gag/aeAgAqO,Funny,2021-04-05 00:00:00.000000,Time to boycott google,0,1,0
https://9gag.com/gag/ajmgEN0,Funny,2021-04-05 00:00:00.000000,Here is another gallon of murican sheit,55,42,26
https://9gag.com/gag/aoMg9Wx,Funny,2021-04-04 00:00:00.000000,When I'm sad I cut myself... another slice,16,29,18
https://9gag.com/gag/aV77LZ8,Funny,2021-03-31 00:00:00.000000,This is not funny,0,0,0
https://9gag.com/gag/a8EG6Ke,WTF,2021-03-24 00:00:00.000000,Mother of God,5,11,7
https://9gag.com/gag/ayMepBq,Funny,2021-03-22 00:00:00.000000,This is Ken from Barbie Extra edition. The geh is stronger than ever,11,10,10
https://9gag.com/gag/anQ9Zob,Funny,2021-03-14 00:00:00.000000,"Hi fellow chinese, what do you think about this jacket? What do you think about a westerner wearing it?",2,7,5
https://9gag.com/gag/a9EA3rD,Funny,2021-03-02 00:00:00.000000,This is so woke,96,13,12
https://9gag.com/gag/aO3Bby2,WTF,2021-02-25 00:00:00.000000,The Coca Cola is dense here,36,5,9
https://9gag.com/gag/amPYy9V,Funny,2021-02-23 00:00:00.000000,Enjoy your holidays in Thailand,1,9,6
https://9gag.com/gag/aDdWgE9,Funny,2021-02-20 00:00:00.000000,Wiiiiiiiiiiiiiii!!!!!!!!!,63,1,10
https://9gag.com/gag/azM88nm,Funny,2021-02-19 00:00:00.000000,Oh you democrats,23,19,14
https://9gag.com/gag/amPY934,Funny,2021-02-19 00:00:00.000000,Bonk!,35,13,2
https://9gag.com/gag/a1rbpgY,Awesome,2021-02-18 00:00:00.000000,So inspiring,21,1,1
https://9gag.com/gag/aGp0PpG,Funny,2021-02-18 00:00:00.000000,I'm so sick of this Google Agenda and yes this is soooo fun,11,12,7
https://9gag.com/gag/amPrAwX,Ask 9GAG,2021-02-14 00:00:00.000000,Why 9gag???,8,6,6
https://9gag.com/gag/aGpD6mw,Funny,2021-02-10 00:00:00.000000,Shrek goes for a walk,37,60,20
https://9gag.com/gag/aQoxZRq,Funny,2021-02-09 00:00:00.000000,Ai farted,70,7,2
https://9gag.com/gag/agBVWnx,Ask 9GAG,2021-02-05 00:00:00.000000,Do your best 9gag,18,18,92
https://9gag.com/gag/aP3Dxog,Funny,2021-02-02 00:00:00.000000,"According to Vice, hip hop rappers are too white",16,21,19
