link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/avADEDn,Random,2022-05-24 00:00:00.000000,Pick up today 50kg of garbage. Total is 821kg. You ask me where all this garbage goes after my cleaning. City service pick it up in special place and than it goes to Garbage Factory. Your Cleaning Guy Petr Tyurin.,9600,817,380
https://9gag.com/gag/aegdxLW,Gaming,2022-05-24 00:00:00.000000,"My first gaming pc, what do guys think? (A friend got me the parts bc i have no clue about computers... how good would you say is it?",19,30,37
https://9gag.com/gag/aDDPbex,Funny,2022-05-24 00:00:00.000000,Stupid games,57,32,22
https://9gag.com/gag/aNPqB7r,Awesome,2022-05-24 00:00:00.000000,Guess the country,42,10,36
https://9gag.com/gag/aM4W2zx,Movie & TV,2022-05-20 00:00:00.000000,Possibly one of the (few) best Netflix originals,10000,904,942
https://9gag.com/gag/aGzoRpw,Funny,2022-05-20 00:00:00.000000,KEEP GRINDING focus on yourself,2800,194,159
https://9gag.com/gag/a81nWw6,Random,2022-05-20 00:00:00.000000,Fitness training of the Polish army,10000,452,805
https://9gag.com/gag/aQXrpW7,Latest News,2022-05-20 00:00:00.000000,I hope some more will join her,18000,616,1500
https://9gag.com/gag/abgd0qv,WTF,2022-05-21 00:00:00.000000,Quadruel?,1000,73,95
https://9gag.com/gag/aogd9dx,Gaming,2022-05-21 00:00:00.000000,Ugly Sonic Appeared in Chip 'n Dale: Rescue Rangers,1000,45,43
https://9gag.com/gag/aAGm1A9,Meme,2022-05-21 00:00:00.000000,Seeing the positives,1300,113,102
https://9gag.com/gag/aVxdD7n,Funny,2022-05-21 00:00:00.000000,Age of consent,1100,81,346
https://9gag.com/gag/aAGZMgo,Relationship,2022-05-16 00:00:00.000000,Take the bad with the good,2300,101,111
https://9gag.com/gag/aRryj9j,Gaming,2022-05-21 00:00:00.000000,"Bethesda Bethesda Bethesda,",3400,114,42
https://9gag.com/gag/ay9P9RW,Meme,2022-05-15 00:00:00.000000,"The lion, the witch and",2600,140,98
https://9gag.com/gag/arnzmn7,Funny,2022-05-15 00:00:00.000000,It was never real money anyway,1400,97,88
https://9gag.com/gag/a91By9D,Funny,2022-05-15 00:00:00.000000,9GAGgers who get the seks…,1100,51,55
https://9gag.com/gag/aM4yVzR,Funny,2022-05-15 00:00:00.000000,Master cheeks,4300,228,433
https://9gag.com/gag/aVxBgQO,Funny,2022-05-15 00:00:00.000000,It's called a discharge for a reason,5100,175,200
https://9gag.com/gag/aDDM6eO,Savage,2022-05-16 00:00:00.000000,Cowabunga Dude! Pizza Is Ready!,979,103,97
