link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/aDDPpWO,Funny,2022-05-27 00:00:00.000000,They're doing it for us.,5200,113,116
https://9gag.com/gag/aM4WRAA,Funny,2022-05-27 00:00:00.000000,"Should have, when you had time!",65,33,12
https://9gag.com/gag/aLvbyyW,WTF,2022-05-27 00:00:00.000000,This won't end well,17,102,39
https://9gag.com/gag/aXrd556,Meme,2022-05-27 00:00:00.000000,American when they find out gun banning can stop mass shooting,86,71,65
https://9gag.com/gag/aqGdq3v,WTF,2022-05-27 00:00:00.000000,Dude sounds like an incel figuring out how to score,12,69,12
https://9gag.com/gag/aggdw1v,Funny,2022-05-26 00:00:00.000000,I guess guns > women. Go ahead downvote the truth.,47,53,105
https://9gag.com/gag/ajgdzp0,Funny,2022-05-27 00:00:00.000000,"So this is the egg i got for breakfast in a hospital after surgery. First i survive surgery, now they are trying to end me using salmonella.",16,56,40
https://9gag.com/gag/abgdwR8,Latest News,2022-05-26 00:00:00.000000,"America, f**k yeah",806,80,176
https://9gag.com/gag/aPZp2qV,Meme,2022-05-26 00:00:00.000000,How would I know it was already posted 5 days ago come on,14,156,15
https://9gag.com/gag/adgdwDB,Funny,2022-05-26 00:00:00.000000,You're on death row and you have these 4 options as your last meal. Which one do you pick?,7,22,18
https://9gag.com/gag/axBAwen,Latest News,2022-05-26 00:00:00.000000,"Question to the Americans here: What exactly is needed to buy a firearm in a gun shop? Is it really that easy, no background checks etc.? What about buying a gun from a privat sellers?",68,35,200
https://9gag.com/gag/adgdwWD,Funny,2022-05-26 00:00:00.000000,Peace,34,7,9
https://9gag.com/gag/ajgdwyp,WTF,2022-05-26 00:00:00.000000,When police caught a banshee,1600,133,257
https://9gag.com/gag/ay9zwvy,Funny,2022-05-26 00:00:00.000000,A completely normal phenomenon,26,17,12
https://9gag.com/gag/arndw86,Funny,2022-05-26 00:00:00.000000,Tight with the Homies,45,96,21
https://9gag.com/gag/ay9zwPy,Random,2022-05-26 00:00:00.000000,Nah dawg it's money,20,20,10
https://9gag.com/gag/aDDP57d,WTF,2022-05-26 00:00:00.000000,Dog-Gate. Walk to Remembered,42,21,16
https://9gag.com/gag/a11xjmG,Awesome,2022-05-26 00:00:00.000000,"I've decided to give up being a human and become a collie: Japanese man spends £12,500 on ultra-realistic dog costume so he can live like an animal",40,21,15
https://9gag.com/gag/azeBw9Z,Funny,2022-05-26 00:00:00.000000,"So repellent for the eyes, watching the crowds, while walking the streets everywhere. Seems like nobody has a simple concept of healthy eating culture or an ambition to look proportional and not a shapeless sack of potatoes. Is it like this in Merica?",39,26,27
https://9gag.com/gag/a71GpMb,Latest News,2022-05-24 00:00:00.000000,"Fourteen elementary school kids and a teacher just violently murdered. Something...something...thoughts and prayers....something....let's not politicize this terrible tragedy and hope not too many more happen before election time....(Snark, the typical republican response)",338,182,213
https://9gag.com/gag/aVxdRdv,Funny,2022-05-25 00:00:00.000000,GOP Logic,68,65,73
https://9gag.com/gag/azeB4qb,Gaming,2022-05-25 00:00:00.000000,Woo got me one!,76,107,47
https://9gag.com/gag/aogdnOe,Funny,2022-05-25 00:00:00.000000,Salvador Romas. Texas school shooter,60,58,63
https://9gag.com/gag/aQXryee,Funny,2022-05-25 00:00:00.000000,You guys are calling people?,1000,58,50
https://9gag.com/gag/a51xq9N,Latest News,2022-05-25 00:00:00.000000,Sad.,71,56,66
https://9gag.com/gag/a61xGm9,Random,2022-05-25 00:00:00.000000,"War, threat of nuclear holocaust, famine, food shortages, journalists killed, plagues, global warming, school shootings, financial crisis...good news would be nice for a change",7,5,9
https://9gag.com/gag/axBAmdY,Funny,2022-05-25 00:00:00.000000,No no no no no wait wait wait,565,28,23
https://9gag.com/gag/awz8e08,Funny,2022-05-25 00:00:00.000000,Soy el wey de los problemas de mate en la primaria,9,50,23
https://9gag.com/gag/angdGqo,Gaming,2022-05-25 00:00:00.000000,Gentlemen It is with great pleasure i like to share my tattoo that i saved money for a year,44,56,46
https://9gag.com/gag/aVxdV4M,Latest News,2022-05-25 00:00:00.000000,"This is what happens when you fraudulently elect a government composed of abortionists, and incompetent people who hate babies, and life",101,246,118
https://9gag.com/gag/a41xWr6,Random,2022-05-25 00:00:00.000000,"Happening again, happening right now.",18,56,14
https://9gag.com/gag/aYrdAgO,Funny,2022-05-24 00:00:00.000000,DIY Spa,20,44,17
https://9gag.com/gag/aM4WONX,Latest News,2022-05-25 00:00:00.000000,Pew pew pew,2200,146,240
https://9gag.com/gag/aE8QOxn,Funny,2022-05-24 00:00:00.000000,"Where there are only ugly girls on your island, and then an average Ukrainian girl comes.",19,25,16
https://9gag.com/gag/aLvbXWx,WTF,2022-05-24 00:00:00.000000,"It’s not really adultery, it’s raping a minor",17,4,4
https://9gag.com/gag/a0ZxEwd,Wholesome,2022-05-24 00:00:00.000000,Science teacher excited to show class chemical reaction,540,50,31
