link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/an4PqBb,Awesome,2020-11-21,"Fairuz, Lebanon’s sweetheart. At age 85.",12,7,7
https://9gag.com/gag/aNgbRpG,Funny,2020-11-19,It do be like that sometimes.,200,37,14
https://9gag.com/gag/a5WYXPL,Funny,2020-11-18,For your information:,25,9,10
https://9gag.com/gag/a8Gg8NZ,Awesome,2020-11-17,This girl really does seem like Toph.,1,5,1
https://9gag.com/gag/a3wrz98,Anime & Manga,2020-11-14,I just don’t understand why.,326,12,61
https://9gag.com/gag/aNg5OnG,NSFW,2020-11-13,Would you?,861,80,53
https://9gag.com/gag/aAe5DVL,Funny,2020-11-11,Anyone else?,157,13,8
https://9gag.com/gag/aR7W3p2,Funny,2020-11-06,"The times, they are a-changin’",178,34,25
https://9gag.com/gag/a2WgdgO,USA 🇺🇸,2020-11-05,"Come gather ‘round people, wherever you roam,",76,21,5
https://9gag.com/gag/aXg3Z39,USA 🇺🇸,2020-11-04,Oof.,2,5,3
https://9gag.com/gag/apGXMoB,Funny,2020-11-03,I’m planning to let my son use it when he’s old enough.,2900,165,93
https://9gag.com/gag/awBDvx8,Funny,2020-11-02,It’s No Nut November guys. Don’t forget!,20,3,10
https://9gag.com/gag/a3wzxe8,Funny,2020-10-28,I think I downloaded the wrong guardians of the galaxy (or probably the right one).,193,17,15
https://9gag.com/gag/aeDqKKB,Funny,2020-10-24,Does anyone know the guy who made this and if s/he made any about the newest debate?,118,13,6
https://9gag.com/gag/aj9GdZ8,Ask 9GAG,2020-10-22,Incel/boomer call it what you will. But is he entirely wrong?,64,14,8
https://9gag.com/gag/a0NWvxd,Funny,2020-10-12,PC gamers when you ask them how they’re doing.,481,27,22
https://9gag.com/gag/agAddXq,Funny,2020-10-10,I made dis.,61,20,4
https://9gag.com/gag/aAemeoE,Funny,2020-10-08,And people tell me that I should vote.,50,15,26
https://9gag.com/gag/a1Ww0pR,Anime & Manga,2020-10-03,Name a more fabulous villain introduction. I have the patience.,226,24,37
https://9gag.com/gag/aqnDqdp,Politics,2020-09-30,The nenes that will come from this.,2,3,6
https://9gag.com/gag/aP7r7RK,Funny,2020-09-26,Well that escalated quickly.,1,5,2
https://9gag.com/gag/aBmOGNN,Funny,2020-09-21,Netflix Approves.,88,47,27
https://9gag.com/gag/aD4O78O,Funny,2020-09-21,Can’t wait until I go back to sleep and can continue dreaming about this.,38,7,27
https://9gag.com/gag/aEPXNBK,Gaming,2020-09-16,There has got to be.,11,4,14
https://9gag.com/gag/aGd2zV0,Funny,2020-09-14,Most of 9gaggers.,15,7,6
https://9gag.com/gag/aAe2Lwd,Funny,2020-09-11,Season 2 episode 4 spoiler without context,19,9,5
https://9gag.com/gag/aEPDPMK,Funny,2020-09-09,Need more nespresso to prevent the depresso.,37,2,7
https://9gag.com/gag/aLwA5rV,Movie & TV,2020-09-06,Why is everyone talking shit about this movie? It is f**king awesome.,4,6,7
https://9gag.com/gag/aD4bry7,Movie & TV,2020-09-05,Except for Coehn.,240,19,32
https://9gag.com/gag/aWxoD62,Funny,2020-09-04,Who’s with me?,39,11,9
https://9gag.com/gag/ax9OvzK,Awesome,2020-09-04,Giancarlo Esposito the a black Christoph Waltz.,17,15,17
https://9gag.com/gag/a9n8GeL,Funny,2020-08-31,A poster a remember finding in highschool.,14,3,10
https://9gag.com/gag/a2W0B7w,Funny,2020-08-26,Me finding out that Universities are starting to make us use ‘Respondus Lockdown Browser’ for quizzes and tests.,21,6,12
https://9gag.com/gag/aNgQ9wv,Relationship,2020-08-23,From my experience...,109,10,14
https://9gag.com/gag/a9n5nno,Funny,2020-08-23,Bruh the made Euphoria into a live-action!,118,111,28
https://9gag.com/gag/aWxn0Bn,Funny,2020-08-21,The unemployment caused by the pandemic has made many employees desperate.,5000,233,143
https://9gag.com/gag/a9nvONW,Funny,2020-08-19,Simps approaching they’re favorite streamer at twitchcon 2019.,44,8,12
https://9gag.com/gag/amv1y76,Awesome,2020-08-14,Damn shame that a sealed figure costs $100 instead of $10. Maybe I can expand my collection before they start costing $1000.,15,1,7
https://9gag.com/gag/aye3V48,Politics,2020-08-13,Protesters in Lebanon are getting shot with live ammunition.,6,2,13
https://9gag.com/gag/abG1BOv,Ask 9GAG,2020-08-13,How good is this series?,231,28,86
https://9gag.com/gag/aQdgby2,Wholesome,2020-08-08,Lebanon is collecting funds for the relief effort from the explosion. In case anyone is interested in Donating.,7,18,23
https://9gag.com/gag/aO78O7E,Funny,2020-08-02,Girlchad with or without the beard?,20,9,12
https://9gag.com/gag/aVwvb42,Funny,2020-07-31,That’s a fat oof.,14,10,3
https://9gag.com/gag/a6KZK68,Funny,2020-07-31,Forged this fine piece recently. Something tells me it will come in handy.,20,6,6
https://9gag.com/gag/aYyQYMv,Relationship,2020-07-30,It do be like that sometimes,131,6,6
https://9gag.com/gag/aj9PE6p,Funny,2020-07-30,“you merely adopted simping”,434,35,33
https://9gag.com/gag/aEPq34o,Funny,2020-07-28,Where are all the Thanos memes?,23,4,1
https://9gag.com/gag/a43oqXm,Superhero,2020-07-27,"I wanna see a fake documentary interview with the avengers. Not the actors, the actual avengers (played by the actors). Post endgame.",31,5,5
https://9gag.com/gag/aP7gm2q,Funny,2020-07-26,Doomguy’s stand: Doomslayer,115,11,8
https://9gag.com/gag/a1WPRY2,Funny,2020-07-25,Found this digging in my meme album.,638,31,23
https://9gag.com/gag/aK7EVM1,Funny,2020-07-24,It’s not the best meme. But I tried.,97,14,4
https://9gag.com/gag/amvgV96,Funny,2020-07-21,Just a friendly reminder.,373,32,27
https://9gag.com/gag/aGdzy3z,NSFW,2020-07-20,Riley Anne. And yes.,789,27,13
https://9gag.com/gag/aeDgYMB,Funny,2020-07-18,I try to make my own jokes. Thoughts?,15,13,11
https://9gag.com/gag/arVMrLX,Ask 9GAG,2020-07-16,Favourite type of sword? Mine is a Kriegsmesser.,266,25,100
https://9gag.com/gag/aK77R5b,Movie & TV,2020-07-11,So apparently this series came out recently. Anyone whno watched it: What are your thoughts?,10,3,15
https://9gag.com/gag/aR77nr7,Politics,2020-07-11,I’m not trying to take sides but I just don’t get it.,98,23,62
https://9gag.com/gag/a1WR9GY,Funny,2020-07-06,This made me shed tears.,387,42,28
https://9gag.com/gag/aWxEEjZ,Funny,2020-07-02,Mom! He’s bullying me!,472,45,70
https://9gag.com/gag/a3wQ9DQ,Funny,2020-07-01,"If you’re about to ask, no I don’t have them anymore and no I would not share them if I did.",1300,168,104
https://9gag.com/gag/aQdRjne,Funny,2020-06-30,Trolluman.,727,43,22
https://9gag.com/gag/agAnZjw,Funny,2020-06-29,"When God of War 5 comes out , I hope it has a barber shop. That shit would be awesome. Imagine halfway through the story you just decide to cruise around and give him his old look with a goatee.",22,20,9
https://9gag.com/gag/aBm0Z4A,Funny,2020-06-28,(In my opinion) the only thing more awkward than the dialogue was the bending scenes.,37,10,48
https://9gag.com/gag/aYyg9Gv,Anime & Manga,2020-06-25,Anyone know any recent uncensored hentai series with futanari or yuri scenes or where to find them?,107,4,10
https://9gag.com/gag/awBXOGR,Funny,2020-06-23,How I would describe 90% of memes on 9gag.,31,6,5
https://9gag.com/gag/aK7DnG6,Funny,2020-06-19,Doomguy or doomgirl?,3,8,4
https://9gag.com/gag/aoPOxDw,Anime & Manga,2020-06-18,I know you don’t care much so I’ll make this quick: Dio vs Diavolo/King Crimson vs Za warudo. Who wins?,46,11,31
https://9gag.com/gag/adV9LG9,Random,2020-06-16,It’s my birthday today. Figured I would spend it playing video games and watching brooklyn 99.,5,1,4
https://9gag.com/gag/a0N5pxQ,Funny,2020-06-16,9gaggers these past few weeks.,15,15,5
https://9gag.com/gag/aXgq2mD,Funny,2020-06-13,Grass is always greener on the other side.,2100,123,90
https://9gag.com/gag/arVbybB,Gaming,2020-06-12,*Incredibilis intensifies*,15,8,3
https://9gag.com/gag/awB5p8B,Funny,2020-06-09,Y r u geh?,38,56,4
https://9gag.com/gag/aO7d8LM,Anime & Manga,2020-06-07,Thicc thighs save lives.,90,2,1
https://9gag.com/gag/aD4GzRx,Ask 9GAG,2020-06-01,My fellow 9gaggers: what are some secrets about your gender that most of the opposite gender doesn’t know about?,11,13,51
https://9gag.com/gag/aeDGqDj,Movie & TV,2020-05-29,"Just saw Space Force. It’s not bad, but a little underwhelming.",23,5,19
https://9gag.com/gag/a8GM2vY,Gaming,2020-05-28,Anybody know a Good lootershooter for PS4 ( I do not consider any borderlands game a lootershooter ).,6,9,32
https://9gag.com/gag/aBmY2Wx,Funny,2020-05-27,Didn’t see that one coming.,965,47,12
https://9gag.com/gag/ax9jNKW,Coronavirus,2020-05-26,*Corona intensifies*,48,12,29
https://9gag.com/gag/aD4merG,Relationship,2020-05-25,"Just a heads up that if this hairy tortoise can score a hot girlfriend (albeit temporarily), then there is hope for you.",66,18,45
https://9gag.com/gag/aGdRBQw,Funny,2020-05-23,Apparently this scene didn’t make it into the extended edition.,39,8,6
https://9gag.com/gag/aBm3D12,Relationship,2020-05-20,I just took Psychedelics for the first time and wanted to share my story:,31,18,38
https://9gag.com/gag/aoP0zrg,Dark Humor,2020-05-15,Post your darkest memes.,735,24,21
https://9gag.com/gag/awBbWOy,WTF,2020-05-14,"Apparently in Japan, there is a liquor tha tis made from giant hornets. Am I the only one who wants to try this?",25,24,21
https://9gag.com/gag/aNgobqG,Gaming,2020-05-14,I’ve seen people post videos of guys shooting helicopters with RPGs and going full John Wick. And then there’s me.,0,5,0
https://9gag.com/gag/a2WPvXZ,Gaming,2020-05-11,How do these two games compare?,5,4,13
https://9gag.com/gag/aBmKpQP,Politics,2020-05-08,Hmmm,16,2,25
https://9gag.com/gag/a9nbwp0,Funny,2020-05-02,2016: “I am the worst year of century”. 2020: “hold my beer”.,3600,158,295
https://9gag.com/gag/a7WLZgb,Ask 9GAG,2020-04-29,Virgin 9gaggers: Tell me your best moments of post-nut clarity.,5,2,14
https://9gag.com/gag/ax9dNAM,Funny,2020-04-29,The Last of Us 2 spoilers with slight context.,33,7,15
https://9gag.com/gag/aKdbG71,Funny,2020-04-20,Professors: “If you wish to contact me by email you are expected to be formal and respectful.” Also Professors:,18,6,8
https://9gag.com/gag/a1RzmvP,Gaming,2020-04-15,"Escalation Protocol, Altars of Sorrow, I can’t tell you how many times randoms saved me.",8,2,2
https://9gag.com/gag/aL0ZeNz,Awesome,2020-04-01,Seeing this makes think lazer weapons could come a lot sooner than I initially thought.,20,28,2
