link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/aPMoK2q,WTF,2016-12-08,"Story in comments, if your interested.",7,53,18
https://9gag.com/gag/aOdQBjM,Awesome,2016-11-22,"My girlfreind said ""if you just don't vote, you wont keep dropping your phone""",53,26,9
https://9gag.com/gag/aG0pQ06,Funny,2016-11-21,3:18 AM,13,39,6
https://9gag.com/gag/ao2PZ5w,Funny,2016-11-17,Awkward..,43,32,11
https://9gag.com/gag/aXAY3Ng,Funny,2016-11-14,Or Top. yea rememeber that section?,29,26,4
https://9gag.com/gag/aeYe1Mv,Ask 9GAG,2016-11-09,And dont ask questions,5,23,4
https://9gag.com/gag/a4Zbep6,Funny,2016-11-09,"Besides the election and the Ruppees crap, good work",18,18,0
https://9gag.com/gag/a0djDnz,Funny,2016-11-04,Outdated meme? yes.,10,17,3
https://9gag.com/gag/a1dvy5P,Latest News,2016-10-22,Some must sacrifice the satisfaction of hot page.,47,64,4
https://9gag.com/gag/aeYj8Ym,Funny,2016-10-22,5MB my ass,27,17,11
https://9gag.com/gag/aVDjdbP,Latest News,2016-10-19,*Self-Explanatory*,186,25,5
https://9gag.com/gag/aDjRYvK,Funny,2016-10-18,Why God?,28,23,6
https://9gag.com/gag/a9Y3b56,Funny,2016-10-16,His name is John Cena. So they can't see him,22,12,0
https://9gag.com/gag/apLOeWW,Latest News,2016-10-11,Overshoot the budget with your shitty songs?,7,17,3
https://9gag.com/gag/aB1pYK2,Latest News,2016-10-10,Relevant yet?,6,18,2
https://9gag.com/gag/aK3ZW3Q,Latest News,2016-09-30,"Job post, long logger. BTW I'm 18.",17,17,7
https://9gag.com/gag/agG9ADv,Movie & TV,2016-09-29,Lapis Lament,16,22,17
https://9gag.com/gag/amzKqZ6,Funny,2016-09-22,The Season is upon us.,7,14,1
https://9gag.com/gag/aZpvOrX,Latest News,2016-09-17,"Get some buddies, steal some",11,18,5
https://9gag.com/gag/aKqVd13,Gaming,2016-01-16,"Why, why cant it just be the same.",26,15,7
https://9gag.com/gag/apv0YGb,Funny,2015-12-31,Memes like this.,8,15,0
https://9gag.com/gag/aNnoGqr,WTF,2015-12-28,Conflicted,3,20,0
https://9gag.com/gag/anNX8Eb,NSFW,2015-12-27,*Self-explanatory*,35000,1300,309
https://9gag.com/gag/a97dLX6,Meme,2015-12-21,"I mean, I get it, but you could have decided upon a better system.",6,11,1
https://9gag.com/gag/aMQR1E6,Funny,2015-12-05,"My mum just chewed my ass for having an ""ashtray"" in my room.",10,18,6
https://9gag.com/gag/aDmELr9,Funny,2015-12-04,Restoring back-up of old phone onto new phone.,34,16,0
https://9gag.com/gag/a7bzVZw,Funny,2015-12-03,I am 20.,34,16,2
https://9gag.com/gag/arR0OP5,Funny,2015-11-04,Suck it amazon.,29,15,7
https://9gag.com/gag/aDmNowd,Funny,2015-10-22,As a growing punk rock lead guitarist,32,18,8
https://9gag.com/gag/a8jDdAd,Funny,2015-09-14,Llamas about to drop some dope shit for yo mixtape,34,11,4
https://9gag.com/gag/adpOGxD,Funny,2015-09-09,Scumbag Pandora,17,12,0
